primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Corey Feldman,NA,NA,"actor,producer,soundtrack","tt0089218,tt0093437,tt0092005,tt0096734",5.5135228036181,nm0000397,"Thriller, Comedy,Fantasy,Horror, Action,Thriller, Action,Comedy,Horror, Adventure,Comedy,Family, Comedy, Horror, Action,Horror,Sci-Fi, Comedy,Music, Comedy,Mystery,Thriller, Comedy,Music,Romance, Adventure,Drama,Thriller, Adventure,Comedy,Drama, Comedy,Drama, Comedy,Sci-Fi, Horror,Sci-Fi,Thriller, Horror,Thriller, Action,Adventure,Comedy, Comedy,Drama,Family, Fantasy, Crime,Drama, Comedy,Horror,Mystery, Action,Drama,Romance, Action,Horror,Thriller, Comedy,Drama,Romance, Comedy,Horror, Adventure,Animation,Family"
Lex Barker,1919,1973,actor,"tt0045220,tt0058751,tt0043025,tt0059915",5.343895306958148,nm0000851,"Crime,Drama,Thriller, Adventure,Drama,Western, Romance,Western, Comedy, Horror,Mystery, Crime,Drama,Film-Noir, Adventure,War,Western, Western, Action,Adventure,Crime, Crime,Drama, Action,Adventure,Drama, Crime,Mystery,Sci-Fi, Musical, Adventure,History,Romance, Adventure, Action,Adventure, Adventure,Drama,History, Adventure,Western, Crime,Drama,Horror, Fantasy, Action,Adventure,Western, Drama, Drama,War, Adventure,Fantasy, Action,Adventure,Mystery, Adventure,Drama,Family, Drama,Thriller, Adventure,Crime, Drama,History,War, Drama,Film-Noir,Mystery"
Barry Bostwick,1945,NA,"actor,soundtrack,producer","tt0117723,tt0073629,tt0070544,tt0084316",5.898646120595771,nm0000960,"Thriller, Comedy,Fantasy,Romance, Action,Thriller, Crime,Drama,Thriller, Comedy, Adventure,Comedy,Family, Action,Comedy, Action,Sci-Fi, Adventure,Comedy,Horror, Comedy,Drama, Comedy,Drama,Family, Crime,Drama, Crime,Drama,Mystery, Drama,Mystery, Adventure,Comedy, Animation,Sci-Fi, Action,Comedy,Horror, Comedy,Family,Fantasy, Action,Adventure, Drama,Romance, Horror,Sci-Fi, Biography,Drama,History, Comedy,Romance, Comedy,Horror,Musical, Drama, Comedy,Family,Romance, Action,Adventure,Fantasy, Fantasy,Mystery,Thriller, Comedy,Drama,Romance, Comedy,Family, Adventure,Drama,Family, Drama,Thriller, Comedy,Crime,Mystery"
Timothy Bottoms,1951,NA,"actor,producer","tt0067328,tt0363589,tt0070509,tt0067277",5.836591362911042,nm0000961,"Thriller, Action,Drama,War, Action, Crime,Drama,Thriller, Comedy, Action,Comedy, Action,Sci-Fi, Biography,Drama,Romance, Comedy,Drama, Documentary, Action,Horror, Action,Adventure,Comedy, Comedy,Drama,Family, Adventure,Horror,Thriller, Action,Adventure,Crime, Crime,Drama,Mystery, Action,Adventure,Drama, Action,Horror,Thriller, Drama,Family,Western, Adventure,Comedy,Music, Adventure, Drama,Sport, Action,Adventure, Drama,History, Adventure,Drama,History, Drama,Romance, Action,Drama, Action,Adventure,Horror, Adventure,Horror, Horror,Sci-Fi, Fantasy, Action,Crime,Drama, Action,Adventure,Sci-Fi, Drama, Drama,War, Biography,Drama, Adventure,Family,Fantasy, Comedy,Drama,Romance, Comedy,Family, Drama,Family,History, Drama,Thriller, Drama,History,War"
Seymour Cassel,1935,2019,"actor,cinematographer,soundtrack","tt0104503,tt0128445,tt0338466,tt0099422",6.04386845444102,nm0001025,"Thriller, Crime,Drama,Thriller, Comedy, Comedy,Crime, Drama,Romance, Action,Drama, Crime,Drama,Romance, Documentary, Comedy,Drama, Comedy,Crime,Drama, Horror,Thriller, Action,Adventure,Comedy, Crime,Drama, Action,Crime,Drama, Adventure,Comedy,Crime, Comedy,Romance, Drama, Romance, Crime,Drama,Music, Action,Comedy,Thriller, Comedy,Drama,Romance, Action,Drama,Thriller, Adventure,Drama,Family, Drama,Thriller, Drama,Music,Romance"
Judge Reinhold,NA,NA,"actor,soundtrack,producer","tt0092644,tt0083929,tt0086960,tt0111070",5.233701294739145,nm0001662,"Action, Comedy, Action,Comedy, Drama,Romance,War, Comedy,Family,Sport, Animation, Action,Sci-Fi, Comedy,Crime, Comedy,Drama, Drama,Mystery,Thriller, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Action,Adventure,Comedy, Action,Comedy,Romance, Comedy,Drama,Family, Action,Adventure,Drama, Comedy,Crime,Romance, Adventure,Drama,Fantasy, Comedy,Drama,Horror, Comedy,Family,Fantasy, Drama,Romance,Thriller, Action,Drama, Comedy,Romance, Action,Crime,Drama, Action,Sci-Fi,Thriller, Drama, Action,Comedy,Crime, Biography,Drama,Sport, Comedy,Fantasy, Drama,Sci-Fi, Comedy,Family, Family, Drama,Musical"
Sam Waterston,1940,NA,"actor,producer,director","tt0087553,tt0071577,tt0111127,tt0098844",6.091484029651059,nm0001832,"Thriller, Drama,Sci-Fi,Thriller, Adventure,Drama,Western, Comedy,Crime,Thriller, Comedy,Romance,Western, Horror,Mystery,Thriller, Documentary,History, Drama,Romance, Western, Documentary, Drama,Family, Comedy,Crime,Drama, Adventure,Drama, Biography,Drama,History, Comedy,Romance, Crime,Drama,Mystery, Crime,Drama, Action,Adventure,Drama, Drama, Biography,Drama, Biography,Drama,Sport, Comedy,Drama,Romance, Adventure,Comedy, Drama,Thriller"
Klaus Maria Brandauer,1943,NA,"actor,director,soundtrack","tt0086006,tt0082736,tt0089755,tt0097417",6.116336823451132,nm0001970,"Crime,Drama,Thriller, Comedy, Drama,Sport, Action,History,Romance, Drama,History, Biography,Documentary,History, Biography,Drama,Romance, Drama,History,Thriller, Biography,Drama,History, Adventure,Biography,Drama, Crime,Drama,Mystery, Crime,Drama, Biography,Drama,Music, Drama, Comedy,Drama,Music, Action,Adventure,Thriller, Biography,Drama, Drama,History,Romance, Adventure,Drama,Family, Drama,Thriller"
Will Ferrell,1967,NA,"producer,actor,soundtrack","tt1229340,tt0445934,tt0357413,tt0415306",5.805519327914026,nm0002071,"Comedy,Fantasy,Romance, Comedy, Adventure,Comedy,Family, Comedy,Music, Comedy,Music,Romance, Comedy,Crime, Comedy,Drama, Documentary, Comedy,Crime,Musical, Action,Adventure,Animation, Comedy,Drama,Fantasy, Comedy,Family,Musical, Action,Adventure,Comedy, Adventure,Animation,Comedy, Comedy,Romance, Drama, Action,Comedy,Crime, Comedy,Family,Romance, Comedy,Sport, Comedy,Drama,Romance, Adventure,Comedy, Comedy,Family, Action,Animation,Comedy, Drama,Thriller, Comedy,Western, Comedy,Crime,Mystery"
Daniel Gélin,1921,2002,"actor,writer,director","tt0497535,tt0049470,tt0122412,tt0052130",5.763533434067497,nm0004625,"Adventure,Comedy,Romance, Action,Thriller, Comedy, Drama,Horror, Drama,Romance, Comedy,Drama, Crime,Drama, Action,Crime,Drama, Comedy,Romance, Action,Adventure,Drama, Drama, Drama,War, Comedy,Musical,Romance, Comedy,Drama,Romance, Comedy,Family"
Corin Nemec,1971,NA,"actor,producer,writer","tt0118480,tt0460681,tt23469212,tt14226748",4.990327459359111,nm0005269,"Thriller, Drama,Mystery,Romance, Action, Comedy,Drama,Sci-Fi, Crime,Drama,Thriller, Comedy, Drama,Romance,Thriller, Drama,History, Drama,Mystery,Sci-Fi, Comedy,Crime, Drama,Romance, Comedy,Sci-Fi, Action,Adventure,Horror, Comedy,Drama, Horror,Sci-Fi, Family,Romance, Horror,Thriller, Action,Adventure,Comedy, Comedy,Romance, Action,Sci-Fi,Thriller, Drama, Action,Drama,Romance, Adventure,Family, Comedy,Drama,Romance, Drama,Thriller, Comedy,Horror, Sci-Fi"
Simon Abkarian,1962,NA,"actor,soundtrack","tt0808417,tt0426279,tt0804522,tt0381061",5.621186757129135,nm0008787,"Thriller, Crime,Drama,Thriller, Action, Crime,Drama,History, Comedy, Adventure,Drama,Music, Drama,History, Adventure,Drama,History, Comedy,Crime, Comedy,Drama, Drama,Romance, Animation,Documentary,History, Comedy,Crime,Drama, Horror,Music,Mystery, Animation,Drama,War, Adventure,Drama, Crime,Drama, Drama, Drama,War, Biography,Drama, Action,Crime,Thriller, Comedy,Drama,Romance, Action,Mystery,Thriller, Drama,History,War, Adventure,Animation,Family"
Abdulsalam El-Nabulsi,1899,1968,"actor,writer,assistant_director","tt0033350,tt0359373,tt0281362,tt0275209",5.50005665624447,nm0015658,"Adventure,Comedy,Romance, Drama,Musical,Romance, Comedy, Music,Romance,Thriller, Comedy,Drama, Drama,Romance, Comedy,War, Musical,Romance, Comedy,Crime,Drama, Comedy,Drama,Thriller, Comedy,Romance, Drama, Comedy,Musical,Romance, Drama,History,Romance, Comedy,Drama,Musical, Comedy,Drama,Romance, Drama,Thriller, Drama,Musical, Musical"
Osman Alyanak,1916,1991,actor,"tt0261751,tt0182872,tt5547116,tt0253991",5.779000478595114,nm0023641,"Adventure,Comedy,Romance, Crime,Drama,Thriller, Adventure,Drama,Western, Adventure, Drama,Family,Romance, Comedy, Drama,Romance,War, Action,Adventure, Drama,Romance, Adventure,Drama, Adventure,Crime,Drama, Crime,Drama, Drama,Music, Adventure,Comedy,Crime, Drama, Drama,Thriller, Adventure,Drama,Romance"
Arjun Sarja,1962,NA,"actor,director,writer","tt7179784,tt15654328,tt0482389,tt0220656",6.125560239161343,nm0035018,"Thriller, Action,Thriller, History,War, Action, Drama,Musical,Romance, Action,Fantasy, Action,Comedy, Drama,Romance, Action,Drama, Action,Drama,History, Action,Crime,Drama, Crime,Drama, Biography,Crime,Thriller, Drama, Romance, Action,Drama,Thriller, Action,Crime,Thriller, Action,Crime, Family, Drama,Family,History, Action,Comedy,Drama, Action,Mystery,Thriller, Musical"
Jack Black,1969,NA,"actor,producer,soundtrack","tt0360717,tt0332379,tt0457510,tt0146882",5.970285933213155,nm0085312,"Comedy,Family,Fantasy, Comedy, Adventure,Comedy,Family, Adventure,Animation,Drama, Biography,Comedy,Drama, Comedy,Music, Comedy,Family,Sport, Comedy,Drama, Action,Comedy,War, Action,Adventure,Animation, Comedy,Drama,Fantasy, Comedy,Drama,Thriller, Adventure,Comedy,Fantasy, Animation,Comedy,Music, Action,Adventure,Comedy, Action,Adventure,Romance, Adventure,Animation,Comedy, Comedy,Romance, Comedy,Drama,Music, Comedy,Crime,Romance, Biography,Comedy,Crime, Adventure,Comedy,Music"
Mark Boone Junior,1955,NA,"actor,soundtrack,producer","tt0209144,tt0322259,tt0389722,tt0372784",5.770805818033476,nm0095478,"Thriller, Crime,Drama,Thriller, Comedy, Drama,Sport, Comedy,Music, Comedy,Crime, Comedy,Drama, Horror,Thriller, Crime,Thriller, Action,Crime,Drama, Comedy,Romance, Crime,Drama, Crime,Drama,Mystery, Drama, Mystery,Thriller, Action,Drama,Thriller, Drama,Thriller, Drama,History,Western, Comedy,Horror"
Chiranjeevi,1955,NA,"actor,producer,music_department","tt0408181,tt0319557,tt0361037,tt7283064",6.452901033934223,nm0158112,"Thriller, Action,Comedy,Fantasy, Action,Thriller, Action, Action,Family, Comedy, Action,Comedy, Drama,Horror, Musical,Romance, Action,Drama,Family, Comedy,Drama,Family, Crime,Family, Crime,Drama,Family, Action,Romance, Action,Adventure,Drama, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Musical, Drama,Family,Romance, Action,Comedy,Family, Action,Adventure, Drama,Romance, Action,Drama, Comedy,Mystery, Action,Family,Romance, Drama,Family, Action,Crime,Drama, Comedy,Romance, Drama,Music, Drama, Action,Comedy,Crime, Action,Adventure,Thriller, Drama,Family,Musical, Action,Crime,Romance, Action,Crime, Comedy,Drama,Romance, Comedy,Family, Drama,Family,History, Drama,Musical"
Joey De Leon,1946,NA,"music_department,composer,producer","tt1168764,tt0452409,tt0466776,tt0121067",5.772741097461684,nm0209660,"Action,Comedy,Fantasy, Comedy,Fantasy,Romance, Action, Comedy,Family,Fantasy, Comedy, Adventure,Comedy,Family, Action,Comedy, Comedy,Drama, Action,Adventure,Comedy, Action,Comedy,Western, Comedy,Romance, Comedy,Musical, Comedy,Drama,Musical, Comedy,Horror"
Danny Denzongpa,1948,NA,"actor,writer,producer","tt1305797,tt0098999,tt3848892,tt0120102",5.957590980506931,nm0219939,"Thriller, Action,Thriller, Action, Horror, Drama,Horror,Thriller, Drama,Mystery,Thriller, Family,Romance, Action,Adventure,Comedy, Crime,Thriller, Action,Romance, Action,Adventure,Drama, Romance, Mystery,Romance,Thriller, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Drama,Family,Fantasy, Drama,Musical,Romance, Drama,Family,Romance, Romance,Thriller, Drama,Romance,Thriller, Action,Adventure, Crime,Mystery,Thriller, Action,Drama, Drama,Romance, Drama,Family, Adventure,Drama, Action,Musical,Thriller, Action,Crime,Drama, Action,Sci-Fi,Thriller, Drama, Action,Adventure,Fantasy, Action,Biography,Drama, Action,Crime,Romance, Action,Crime, Comedy,Drama,Romance, Drama,Thriller"
Joel Edgerton,1974,NA,"actor,producer,writer","tt1343092,tt4178092,tt7008872,tt7984766",5.905693906967862,nm0249291,"Crime,Drama,Thriller, Action,Adventure,Biography, Biography,Comedy,Drama, Drama,Mystery,Sci-Fi, Biography,Drama,Romance, Action,Documentary,Drama, Drama,Romance, Drama,Mystery,Thriller, Horror,Mystery,Sci-Fi, Action,Drama,Western, Crime,Drama,Horror, Drama,History,Thriller, Comedy,Drama,Family, Crime,Drama,Mystery, Action,Adventure,Drama, Drama, Action,Comedy,Crime, Comedy,Drama,Music, Biography,Drama,Sport, Biography,Drama, Drama,Horror,Mystery, Biography,Crime,Drama, Action,Drama,Thriller, Comedy,Drama,Romance, Action,Drama,Sport, Action,Fantasy,Thriller, Adventure,Drama,Fantasy"
Franco Fabrizi,1916,1995,"actor,miscellaneous","tt0046521,tt0047821,tt0067445,tt0091113",5.7882386540906685,nm0264770,"Comedy,Drama,War, Crime,Drama,Thriller, Adventure, Crime, Comedy, Comedy,Crime, Comedy,Drama, Drama,Romance, Documentary, Action,Drama,History, Comedy,Crime,Drama, Adventure,Drama, Crime,Drama, Action,Crime,Drama, Crime,Drama,Mystery, Comedy,Romance, Drama, Drama,War, Mystery,Thriller, Adventure,Comedy,Musical, Action,Crime,Horror"
James Farentino,1938,2012,"actor,soundtrack","tt0075520,tt0115783,tt0080736,tt0081856",5.638388554173167,nm0267232,"Thriller, Comedy, Horror, Horror,Mystery, Drama,Horror,Thriller, Drama,History, Drama,Romance, Western, Drama,Mystery,Thriller, Action,Drama, Comedy,Drama, Crime,Drama, Action,Adventure,Sci-Fi, Drama, Biography,Drama, Action,Drama,Thriller, Drama,Thriller, Comedy,Crime,Mystery"
Andrés García,1941,2023,"actor,producer,miscellaneous","tt1032838,tt0282411,tt0291519,tt0459683",5.605029767287869,nm0305955,"Thriller, Crime,Drama,Thriller, Adventure,Comedy,Family, Comedy, Horror,Mystery, Adventure,Comedy,Drama, Crime,Horror,Thriller, Comedy,Drama, Western, Horror,Mystery,Sci-Fi, Action,Drama,Family, Action,Adventure,Crime, Action,Adventure,Drama, Action,Drama,Romance, Adventure,Comedy, Adventure,Drama,Fantasy, Adventure,Drama,War, Drama,Romance,Thriller, Drama,Romance, Action,Drama, Drama,Fantasy,Mystery, Action,Drama,History, Adventure,Crime,Fantasy, Action,Drama,Western, Adventure,Drama, Action,Crime,Drama, Comedy,Romance, Drama, Adventure,Drama,Family, Drama,Horror,Romance"
Elio Germano,1980,NA,"actor,writer,soundtrack","tt3152602,tt8478554,tt0875034,tt0846040",5.519975892958419,nm0314554,"Comedy, Biography,History, Biography,Comedy, Comedy,Drama, Drama,Romance, Documentary, Drama,Mystery,Thriller, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Horror,Thriller, Adventure,Biography,Comedy, Biography,Drama,History, Crime,Drama,Mystery, Crime,Drama, Action,Crime,Drama, Drama, Mystery,Thriller, Biography,Drama, Biography,Crime,Drama, Comedy,Family, Drama,Thriller, Comedy,History,War, Adventure,Drama,Fantasy"
Roger Hanin,1925,2015,"actor,writer,director","tt0167616,tt0072326,tt0088294,tt0096658",5.342585987337229,nm0359894,"Thriller, Action,Thriller, Adventure, Crime, Comedy, Drama,Romance,War, Drama,History, Action,Romance,Thriller, Comedy,Drama, Crime,Drama,Romance, Action,Drama, Drama,Western, Biography,Drama,History, Crime,Thriller, Crime,Drama, Action,Crime,Drama, Adventure,Comedy,Crime, Action,Adventure,Drama, Drama, Drama,War, Action,Adventure,Thriller, Romance"
Jack Hawkins,1910,1973,"actor,producer","tt0050212,tt0052618,tt0052997,tt0058777",5.99584598337101,nm0370144,"Adventure,Comedy,History, Adventure,History,Romance, Adventure,Drama,War, Comedy, Horror, Drama,Romance,Thriller, Adventure,Drama,History, Crime,Drama,Film-Noir, Drama,Western, Comedy,Crime,Drama, Biography,Drama,History, Adventure,Drama, Comedy,Drama,Family, Adventure,Biography,Drama, Adventure,Romance, Action,Adventure,Crime, Crime,Drama,Mystery, Adventure,Comedy,Crime, Action,Adventure,Drama, Drama, Drama,War, Drama,Thriller,War, Action,Biography,Drama, Drama,Thriller, Drama,History,War"
Heinz Hoenig,1951,NA,"actor,soundtrack","tt0082096,tt0110285,tt0136356,tt0112154",5.462773234725111,nm0388517,"Thriller, Crime,Drama,Thriller, Comedy, Comedy,History,Music, Action,Biography,Crime, Family,Fantasy,Romance, Family,Romance, Crime,Thriller, Adventure,Animation,Comedy, Adventure,Crime,Drama, Comedy,Romance, Action,Romance, Drama, Romance, Biography,Drama, Action,Drama,Thriller, Comedy,Family, Family, Drama,Thriller, Sci-Fi"
Matthias Koeberlin,1974,NA,"actor,soundtrack","tt0478300,tt0968993,tt1700257,tt0240371",5.237630868283425,nm0462706,"Thriller, Comedy, Romance,Thriller, Biography, Adventure,Drama,Thriller, Comedy,Crime, Drama,Romance, Comedy,Drama, Action,Drama, Action,Fantasy,Mystery, Crime,Thriller, Crime,Drama,Mystery, Crime,Drama, Comedy,Romance, Drama, Romance, Action,Drama,Thriller, Drama,Thriller"
Sanjeev Kumar,1938,1985,actor,"tt0215911,tt0073707,tt0178186,tt0078418",6.21066732961074,nm0474876,"Action, Crime, Adventure,Fantasy,Romance, Comedy, Musical,Mystery,Romance, Adventure,Comedy,Drama, Comedy,Drama, Comedy,Sci-Fi, Mystery, Musical,Romance, Action,Adventure,Comedy, Comedy,Drama,Family, Crime,Drama,Family, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Musical, Drama,Mystery, Romance, Drama,Horror,Mystery, Action,Drama,Romance, Comedy,Musical,Romance, Drama,History,Romance, Action,Crime,Thriller, Action,Comedy,Drama, Drama,Family,Thriller, Comedy,Drama,History, Family,Thriller, Drama,Musical,Romance, Adventure, Drama,Family,Romance, Action,Fantasy, Drama,Romance, Action,Drama, Crime,Drama,Romance, Drama,Family, Action,Drama,Musical, Action,Horror,Mystery, Action,Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Mystery,Thriller, Adventure,Fantasy, Drama,Family,Musical, Comedy,Drama,Romance, Comedy,Family, Family, Drama,Horror,Romance"
Robert LaSardo,1963,NA,"actor,producer,writer","tt7959026,tt0313043,tt0452608,tt0361217",4.795160772036162,nm0489436,"Thriller, Action, Crime,Drama,Thriller, Crime, Action,Horror,Sci-Fi, Comedy, Horror, Drama,Romance,Thriller, Action,Adventure, Drama,Mystery,Sci-Fi, Action,Drama, Drama,Family, Horror,Thriller, Action,Adventure,Comedy, Drama,Horror,Western, Action,Horror, Action,Crime,Drama, Drama, Action,Comedy,Crime, Drama,Horror,Mystery, Action,Horror,Thriller, Action,Crime, Comedy,Horror"
Lieh Lo,1939,2002,"actor,director,producer","tt0070400,tt0202706,tt0070800,tt0078243",5.719758674803303,nm0516316,"Action, Crime, Action,Comedy, Horror, Action,Drama,Mystery, Comedy,Crime, Action,Drama,Fantasy, Action,Horror, Crime,Drama, Action,Adventure,Crime, Action,Adventure,Drama, Action,Drama,Romance, Fantasy,Horror, Action,Crime,Thriller, Adventure,Comedy, Action,Comedy,Drama, Comedy,Western, Adventure,Musical,Mystery, Action,Fantasy, Action,Adventure, Action,Fantasy,Horror, Action,Drama, Action,Adventure,Romance, Adventure,Drama, Action,Drama,Horror, Action,Adventure,Western, Action,Crime,Drama, Action,Mystery, Drama, Adventure,Mystery, Action,Crime"
Kalabhavan Mani,1971,2016,"actor,music_department,soundtrack","tt1305797,tt3887074,tt0400585,tt0228808",5.680613632380698,nm0542343,"Thriller, Action,Thriller, Comedy,Drama,Mystery, Action, Comedy, Action,Comedy, Action,Drama,Mystery, Comedy,Drama, Action,Adventure,Comedy, Crime,Drama, Romance, Action,Crime,Mystery, Action,Drama,Romance, Comedy,Drama,Musical, Action,Crime,Thriller, Action,Comedy,Drama, Musical, History, Drama,Musical,Romance, Drama,Fantasy,Romance, Drama,Romance, Action,Drama, Crime,Drama,Romance, Drama,Fantasy,Horror, Action,Musical,Thriller, Comedy,Romance, Action,Crime,Drama, Drama, Action,Comedy,Crime, Comedy,Musical, Action,Crime, Comedy,Drama,Romance"
Gerald McRaney,1947,NA,"actor,producer,director","tt0081930,tt2381941,tt0429493,tt0088323",5.722502052104385,nm0574468,"Thriller, Action,Drama,War, Action, Drama,Family,Romance, Horror, Comedy,Music, Sci-Fi,Thriller, Drama,Romance, Action,Drama, Action,Drama,History, Drama,Family, Horror,Thriller, Comedy,Thriller, Documentary,History,War, Action,Crime,Drama, Crime,Drama, Biography,Documentary, Biography,Drama,Music, Drama, Mystery,Sci-Fi, Biography,Drama, Drama,Family,Musical, Adventure,Drama,Family, Drama,Thriller, Crime,Mystery"
