primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Alison Steadman,1946,NA,"actress,soundtrack,writer","tt0112130,tt0100024,tt0090521,tt0264246",6.079550514043781,nm0824102,"Animation,Drama,Fantasy, Adventure, Comedy, Drama, Animation,Comedy,Family, Animation,Comedy, Comedy,History, Comedy,Crime, Comedy,Drama, Comedy,Drama,Romance, Documentary, Comedy,Documentary,Short, Drama,Romance"
Danuta Stenka,1961,NA,"actress,soundtrack","tt0400688,tt9506474,tt0284406,tt0879843",5.390649684076096,nm0826611,"Comedy,Drama,Mystery, Crime, Comedy, Drama,Horror,War, Action,History,Romance, Drama,History, Comedy,Drama, Drama,Romance, Action,Drama,History, Comedy,Romance, Crime,Drama, Biography,Drama,War, Drama, Drama,War, Biography,Drama, Adventure,Family,Fantasy, Drama,History,Romance, Comedy,Drama,Romance, Drama,Thriller, Drama,Music,Romance, Drama,History,War"
Valentina Telichkina,1945,NA,actress,"tt0065533,tt0073442,tt6278008,tt0091770",6.041174942559512,nm0854368,"Comedy, Family,Fantasy, Drama,Romance,War, Drama,Romance, Adventure,Drama, Comedy,Romance, Action,Crime,Drama, Drama,Music, Drama, Drama,War, Romance, Comedy,Musical,Romance, Action,Crime, Comedy,Family, Family"
Saskia Vester,1959,NA,actress,"tt0932807,tt0090440,tt0977690,tt0120522",5.52258860955531,nm0895348,"Comedy,Drama,Family, Comedy,Romance, Crime, Comedy, Drama, Romance, Comedy,Crime, Comedy,Drama, Comedy,Drama,Romance, Drama,Romance"
Eiko Koike,1980,NA,actress,"tt1727825,tt1164644,tt0362387,tt1842448",5.935482937457487,nm1065734,"Comedy,Drama,Horror, Comedy, Drama,History, Drama,Romance, Mystery, Crime,Drama,Romance, Crime,Mystery,Thriller, Comedy,Drama, Comedy,Drama,Family, Comedy,Romance, Drama, Action,Drama,Romance, Comedy,Drama,Musical, Comedy,Drama,Romance, Family"
Caitlin Glass,1981,NA,"actress,sound_department,miscellaneous","tt1776196,tt0270933,tt0923811,tt1355642",6.094269232923536,nm1708798,"Animation,Fantasy,Thriller, Action,Animation,Drama, Animation,Crime,Drama, Adventure,Animation,Drama, Action,Animation,Fantasy, Animation, Animation,Comedy,Romance, Action,Animation, Animation,Mystery, Action,Animation,Crime, Action,Adventure,Animation, Animation,Drama,Mystery, Action,Animation,Romance, Animation,Comedy,Music, Animation,Comedy,Fantasy, Animation,Fantasy,Sci-Fi, Animation,Drama,Horror, Animation,Comedy,Drama, Adventure,Animation,Fantasy, Action,Animation,Comedy, Animation,Sci-Fi"
Kim Chiu,1990,NA,"actress,soundtrack,composer","tt0856200,tt2878412,tt7582830,tt2290836",5.875028246772689,nm2374526,"Drama,Mystery,Romance, Drama,Family,Romance, Comedy, Horror,Mystery,Thriller, Drama,Romance, Action,Drama, Comedy,Mystery, Crime,Drama,Romance, Drama,Fantasy,Horror, Horror,Thriller, Fantasy,Romance, Comedy,Drama,Family, Comedy,Romance, Drama, Comedy,Drama,Music, Romance, Comedy,Drama,Romance, Comedy,Horror"
Swastika Mukherjee,1980,NA,"actress,music_department","tt9680440,tt3447364,tt1405520,tt8110330",6.077188641766805,nm3054665,"Thriller, Comedy,Fantasy,Horror, Action, Crime,Drama,Thriller, Drama,Musical,Romance, Comedy, Comedy,Drama, Drama,Romance, Crime,Mystery,Thriller, Talk-Show, Drama,Family, Biography,Drama,History, Crime,Drama,Mystery, Drama,Music, Drama, Drama,Family,Musical, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Drama,Romance, Musical"
Samantha Ruth Prabhu,1987,NA,"actress,director,writer","tt9544034,tt7392212,tt1602585,tt2258337",6.315238820867742,nm3606487,"Action,Thriller, Drama,Fantasy,Romance, Comedy, Action,Comedy, Comedy,Horror,Thriller, Drama,Romance, Action,Crime,Sci-Fi, Action,Drama, Comedy,Drama, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Action,Crime,Drama, Action,Adventure,Thriller, Romance, Biography,Drama, Action,Drama,Romance, Action,Crime,Thriller, Comedy,Drama,Romance, Action,Comedy,Drama, Crime,Horror,Mystery"
Sora Amamiya,1993,NA,"actress,music_department,soundtrack","tt5370118,tt6574146,tt15533674,tt14271890",5.8949533875460265,nm6233871,"Animation,Comedy,Short, Action,Animation,Drama, Comedy, Animation,Music,Musical, Action,Animation,Fantasy, Animation,Comedy,Romance, Animation,Drama,Sci-Fi, Animation,Drama,Family, Action,Animation,Family, Action,Adventure,Animation, Animation,Comedy,Sport, Animation,Comedy,Fantasy, Adventure,Animation,Comedy, Animation,Drama,Romance, Action,Animation,Sci-Fi, Action,Animation,Sport, Animation,Drama,Music, Action,Animation,Comedy, Animation,Comedy,Drama, Adventure,Animation,Fantasy"
Lauren Bacall,1924,2014,"actress,soundtrack","tt0038355,tt0037382,tt0117057,tt0075213",5.963972785641187,nm0000002,"Comedy, Drama,Romance,Western, Drama,Horror,Thriller, Action,Adventure, Drama,Romance, Comedy,Drama, Documentary, Comedy,Mystery, Drama,Fantasy,Mystery, Drama,Mystery,Thriller, Comedy,Crime,Drama, Adventure,Drama, Comedy,Drama,Family, Adventure,Animation,Comedy, Crime,Drama, Biography,Documentary, Crime,Drama,Mystery, Biography,Drama,Music, Drama, Comedy,Romance, Comedy,Musical, Comedy,Drama,Romance"
Raquel Welch,1940,2023,"actress,soundtrack,producer","tt0072281,tt0061653,tt0066115,tt0068675",5.3709387917823275,nm0000079,"Comedy,Fantasy,Romance, Crime,Drama,Thriller, Adventure,Drama,War, Comedy, Drama,Sport, Adventure,Comedy,Drama, Comedy,Crime, Documentary,History, Comedy,Drama, Drama,Western, Comedy,Crime,Drama, Adventure,Comedy,Fantasy, Action,Adventure,Romance, Crime,Thriller, Action,Comedy,Romance, Comedy,Drama,Family, Drama, Action,Comedy,Crime, Mystery,Thriller, Adventure,Sci-Fi, Crime,Drama,Western, Adventure,Comedy"
Kirstie Alley,1951,2022,"actress,producer,writer","tt0114852,tt0157503,tt0097778,tt0084726",5.180779753329143,nm0000263,"Comedy, Biography,Comedy,Drama, Drama,History, Action,Crime,Sci-Fi, Comedy,Drama, Drama,Mystery,Thriller, Drama,Romance, Horror,Sci-Fi,Thriller, Adventure,Animation,Comedy, Action,Adventure,Crime, Crime,Drama, Comedy,Romance, Drama, Comedy,Family,Romance, Adventure,Thriller, Drama,Horror,Mystery"
Ann-Margret,1941,NA,"actress,soundtrack","tt0056891,tt0060646,tt0066892,tt0107050",5.53972404520181,nm0000268,"Crime,Drama,Thriller, Comedy, Drama,Horror, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Documentary, Musical,Romance, Action,Adventure,Comedy, Crime,Drama, Drama,Horror,Mystery, Comedy,Family,History, Comedy,Musical,Romance, Action,Comedy,Drama, Comedy,Western, Musical, Adventure,Comedy,War, Drama,Romance, Drama,Family, Action,Crime,Drama, Comedy,Romance, Action,Adventure,Western, Drama, Comedy,Musical, Comedy,Drama,Romance, Drama,Family,History, Drama,Musical, Comedy,Crime,Mystery"
Stockard Channing,1944,NA,"actress,soundtrack","tt0120791,tt0077631,tt0108149,tt0198021",6.123807916994866,nm0000330,"Comedy,Fantasy,Horror, Comedy,Drama,Mystery, Crime,Drama,Thriller, Comedy, Action,Comedy, Biography,Comedy,Drama, Drama,Romance,Thriller, Documentary,History, Comedy,Drama, Drama,Romance, Documentary, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Comedy,Family,Musical, Action,Adventure,Comedy, Crime,Fantasy, Documentary,History,War, Comedy,Romance, Biography,Documentary, Documentary,History,Mystery, Drama, Drama,Mystery, Biography,Drama, Comedy,Musical,Romance, Comedy,Drama,Romance, Comedy,Crime,Romance, Drama,Thriller"
Amanda Donohoe,1962,NA,"actress,producer","tt0090466,tt0119528,tt0095488,tt0110428",5.798385419694815,nm0000372,"Crime,Drama,Thriller, Comedy, Biography,Comedy,Drama, Drama,Romance,Thriller, Documentary,History, Drama,Romance, Action,Drama, Documentary, Adventure,Biography,Drama, Crime,Drama,Mystery, Action,Western, Drama, Action,Drama,Romance, Comedy,Fantasy, Crime,Drama,Fantasy, Comedy,Drama,Romance, Drama,Family,Sci-Fi, Drama,Thriller, Comedy,Horror"
Goldie Hawn,1945,NA,"actress,soundtrack,producer","tt0104070,tt0093693,tt0081375,tt0116313",5.493601081932638,nm0000443,"Comedy,Fantasy,Horror, Comedy, Adventure,Comedy,Family, Drama,Romance,War, Action,Comedy, Comedy,Mystery,Thriller, Comedy,Drama, Documentary, Comedy,War, Comedy,Crime,Drama, Action,Adventure,Comedy, Crime,Drama,Mystery, Comedy,Romance, Crime,Drama, Comedy,Drama,Music, Comedy,Musical,Romance, Comedy,Sport, Comedy,Drama,Romance, Comedy,Western"
Ally Sheedy,1962,NA,"actress,producer,soundtrack","tt0086567,tt0088847,tt0091949,tt0139362",5.407331370091296,nm0000639,"Thriller, Drama,Family,Horror, Comedy, Comedy,Family,Sci-Fi, Comedy,Horror,Sci-Fi, Comedy,Drama,Sport, Drama,Horror, Action,Drama,Sci-Fi, Crime,Horror,Thriller, Comedy,Drama, Drama,Romance, Crime,Thriller, Crime,Drama, Action,Crime,Drama, Comedy,Romance, Drama, Drama,War, Mystery,Thriller, Drama,Horror,Mystery, Biography,Crime,Drama, Comedy,Fantasy, Comedy,Drama,Romance, Adventure,Drama,Family, Drama,Thriller"
Robin Wright,1966,NA,"actress,producer,director","tt0442933,tt0093779,tt0109830,tt0217869",6.392496888215949,nm0000705,"Crime,Drama,Thriller, Crime,Drama,History, Adventure,Comedy,Family, Drama,Mystery,Sci-Fi, Adventure,Comedy,Drama, Animation,Drama,Sci-Fi, Crime,Drama,Romance, Drama,Romance, Comedy,Drama, Comedy,Crime,Musical, Action,Adventure,Animation, Adventure,Drama, Adventure,Crime,Drama, Action,Crime,Drama, Biography,Documentary, Drama, Biography,Drama,Sport, Action,Adventure,Fantasy, Comedy,Drama,Romance, Documentary,News, Drama,Thriller"
Bibi Andersson,1935,2019,"actress,soundtrack","tt0837106,tt0050976,tt0050986,tt0060827",6.008834295023024,nm0000761,"Drama,Sci-Fi,Thriller, Crime,Drama,Thriller, Comedy, Family,Fantasy, Drama,Fantasy, Drama,Mystery,Sci-Fi, Drama,Romance, Comedy,Drama, Documentary, Comedy,Drama,Fantasy, Drama,Family, Adventure,History, Comedy,Romance, Crime,Drama,Mystery, Crime,Drama, Biography,Documentary, Drama, Drama,War, Action,Drama,Romance, Drama,Thriller,Western, Comedy,Drama,Romance, Drama,Thriller"
Karen Black,1939,2013,"actress,soundtrack,writer","tt0251736,tt0073440,tt0071577,tt0065724",5.598901862992097,nm0000947,"Thriller, Comedy,Fantasy,Horror, Crime,Drama,Thriller, Action, Animation,Drama,Fantasy, Crime,Drama,History, Comedy, Horror, Drama,Romance,Western, Comedy,Drama,Sport, Action,Sci-Fi, Drama,Horror, Crime,Horror,Thriller, Comedy,Drama, Comedy,Sci-Fi, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Horror,Thriller, Horror,Sci-Fi,Thriller, Crime,Drama,Mystery, Crime,Drama, Drama,Horror,Mystery, Action,Drama,Thriller, Musical, Romance,Thriller, Horror,Mystery,Thriller, Biography, Drama,Romance, Action,Drama, Crime,Drama,Romance, Horror,Sci-Fi, Drama,Fantasy,Sci-Fi, Comedy,Romance, Action,Crime,Drama, Drama, Comedy,Drama,Music, Mystery,Thriller, Action,Biography,Drama, Biography,Crime,Drama, Crime,Drama,Music, Comedy,Drama,Romance, Drama,Thriller, Comedy,Crime,Mystery"
Geneviève Bujold,1942,NA,"actress,soundtrack,writer","tt0064030,tt0079592,tt0094964,tt0077355",5.974110649216178,nm0000991,"Comedy,Drama,War, Drama,Mystery,Romance, Comedy,Drama,Mystery, Comedy, Drama,Horror,Thriller, Comedy,Drama, Documentary, Drama,Mystery,Thriller, Comedy,Crime,Drama, Horror,Thriller, Action,Adventure,Comedy, Crime,Drama, Adventure,Family, Drama,Music,Romance, Adventure,Drama,Romance, Drama,Fantasy, Biography, Crime,Drama,War, Drama,History, Crime,Mystery,Thriller, Drama,Romance, Comedy,Mystery, Biography,Drama,History, Comedy,Romance, Drama, Drama,War, Biography,Drama, Comedy,Fantasy, Comedy,Drama,Romance, Adventure,Drama,Family, Drama,Thriller"
Blythe Danner,1943,NA,"actress,soundtrack","tt0212338,tt0434139,tt1092026,tt3236120",5.889964421781239,nm0001100,"Drama,Mystery,Romance, Crime,Drama,Thriller, Comedy, Drama,Fantasy,Romance, Drama,Horror,Thriller, Sci-Fi,Thriller, Drama,History, Comedy,Music,Romance, Biography,Drama,Romance, Drama,Romance, Comedy,Drama, Mystery, Documentary, Drama,Family, Biography,Drama,History, Adventure,Animation,Comedy, Comedy,Romance, Crime,Drama,Mystery, Biography,Documentary, Drama, Comedy,Drama,Music, Biography,Drama, Comedy,Drama,Romance, Drama,Thriller, Comedy,Western, Comedy,Crime,Mystery"
Annette O'Toole,1952,NA,"actress,soundtrack,writer","tt0086393,tt0310281,tt0083722,tt0083511",5.7031340296861845,nm0001578,"Drama,Mystery,Romance, Biography,Drama,Family, Fantasy,Horror,Thriller, Comedy,Romance,Sport, Comedy, Drama,Sport, Biography,Comedy, Drama,Fantasy, Drama,Romance, Western, Drama,Family, Comedy,Thriller, Comedy,Romance, Action,Crime,Drama, Action,Adventure,Drama, Drama, Action,Comedy,Crime, Biography,Drama,Music, Drama,Horror,Mystery, Biography,Drama, Drama,Thriller, Musical, Comedy,Crime,Mystery"
Linnea Quigley,1958,NA,"actress,producer,soundtrack","tt0093624,tt0082467,tt0088117,tt0089907",4.937974666296077,nm0001643,"Thriller, Action,Comedy,Fantasy, Action,Thriller, Comedy,Fantasy,Horror, Action,Comedy,Horror, Comedy, Action,Horror,Sci-Fi, Horror, Horror,Mystery,Thriller, Comedy,Crime, Comedy,Drama, Action,Adventure,Horror, Horror,Sci-Fi, Horror,Thriller, Animation,Fantasy,Horror, Action,Adventure,Comedy, Horror,Music, Action,Crime,Thriller, Comedy,Horror"
Sandy Carey,NA,NA,actress,"tt0143448,tt2337879,tt0347406,tt0070910",4.26252033005054,nm0137033,"Adult,Crime,Drama, Comedy, Horror, Drama,Horror, Adult,Romance, Adult,Drama, Action,Crime,Drama, Drama, Adult,Romance,Western, Drama,Sci-Fi, Adult,Crime, Adult, Adult,Comedy,Romance, Adult,Comedy"
Sarah Chalke,1976,NA,"actress,soundtrack,producer","tt0094540,tt2861424,tt0285403,tt0460745",6.141600839650349,nm0149950,"Thriller, Action,Thriller, Comedy, Biography,Comedy,Drama, Drama,Romance, Comedy,Drama, Action,Adventure,Animation, Comedy,Crime,Drama, Horror,Thriller, Adventure,Animation,Comedy, Comedy,Romance, Action,Adventure,Drama, Drama, Biography,Drama,Sport, Comedy,Drama,Romance, Adventure,Drama,Family, Drama,Thriller, Action,Animation,Comedy"
Léa Drucker,1972,NA,"actress,director,writer","tt6002232,tt0462683,tt9660502,tt14550346",5.676151481703123,nm0238475,"Thriller, Animation,Comedy,Short, Comedy, Biography,Comedy,Drama, Comedy,Drama,Sport, Drama,Horror, Drama,History, Drama,Mystery,Sci-Fi, Comedy,Drama, Drama,Romance, Comedy,Drama,Fantasy, Biography,Drama,History, Crime,Drama,Mystery, Drama, Comedy,Drama,Music, Drama,War, Biography,Drama, Comedy,Drama,Romance, Action,Animation,Mystery, Drama,Thriller"
Katja Flint,1959,NA,actress,"tt0192295,tt0456268,tt0295640,tt1163278",5.25293143574365,nm0282403,"Thriller, Action,Thriller, Crime, Comedy, Drama,History, Drama,Romance, Comedy,Drama, Family,Fantasy,Romance, Crime,Thriller, Comedy,Romance, Action,Crime,Drama, Biography,Drama,Music, Drama, Drama,Mystery, Romance, Action,Drama,Thriller"
Selma Güneri,1951,NA,actress,"tt0411892,tt0430040,tt0410401,tt0278347",5.2077205735216365,nm0348122,"Action, Adventure, Comedy, Drama,Romance, Crime,Drama,Romance, Adventure,Drama, Comedy,Drama,Family, Comedy,Romance, Crime,Drama, Drama, Romance, Biography,Drama, Action,Adventure,History, Adventure,Comedy, Adventure,Crime, Adventure,Drama,Romance"
Megumi Hayashibara,1967,NA,"actress,soundtrack,music_department","tt0169858,tt0851578,tt0190641,tt2458948",6.60257051496901,nm0370677,"Action,Animation,Drama, Animation,Crime,Drama, Animation,Drama,Fantasy, Animation,Biography,Comedy, Animation,Family, Action,Animation,Fantasy, Animation, Adventure,Animation, Action,Animation,Crime, Action,Adventure,Animation, Animation,War, Animation,Family,Fantasy, Animation,Comedy,Fantasy, Adventure,Animation,Comedy, Action,Animation,Horror, Drama, Animation,Drama,History, Animation,Drama, Action,Animation,Sci-Fi, Animation,Comedy,Family, Animation,Comedy, Animation,Comedy,Sci-Fi, Adventure,Animation,Crime, Animation,Comedy,Drama, Action,Animation,Comedy, Adventure,Animation,Fantasy, Adventure,Animation,Family"
Iva Janzurová,1941,NA,"actress,soundtrack","tt0172966,tt0230183,tt0177642,tt0289786",6.197915758523061,nm0418440,"Comedy,Family,Music, Comedy,Family,Fantasy, Crime, Comedy, Drama,History, Comedy,Crime, Comedy,Drama, Comedy,Sci-Fi, Drama,Romance, Drama,Mystery,Thriller, Comedy,Crime,Drama, Crime,Drama,Horror, Comedy,Drama,Thriller, Drama,Family,Sport, Comedy,Romance,Sci-Fi, Drama, Drama,War, Animation,Comedy,Family, Comedy,Musical, Comedy,Musical,Romance, Comedy,Crime,Fantasy, Comedy,Family, Family"
Jaclyn Jose,1964,NA,"actress,soundtrack","tt5638094,tt1225296,tt0311349,tt0113082",6.302514443940263,nm0430482,"Thriller, Comedy,Fantasy,Horror, Drama,Sci-Fi,Thriller, Crime,Drama,Thriller, Drama,Fantasy,Romance, Comedy, Horror, Comedy,Drama,Sport, Comedy,Horror,Thriller, Drama,Romance, Action,Drama, Crime,Drama,Romance, Action,Adventure,Comedy, Fantasy,Romance, Crime,Drama,Mystery, Crime,Drama, Comedy,Romance, Action,Crime,Drama, Drama, Action,Adventure,Drama, Comedy,Fantasy, Family, Drama,Thriller"
Durga Khote,1905,1991,actress,"tt0249887,tt0246462,tt0066763,tt0054098",6.018240149940418,nm0451862,"Action, Drama,Musical,Romance, Comedy, Drama,Romance,War, Biography,Drama,Musical, Drama,History, Drama,Romance, Comedy,Drama, Drama,Family, Family,Romance, Action,Drama,Family, Comedy,Drama,Family, Fantasy, Comedy,Romance, Action,Crime,Drama, Drama, Romance, Comedy,Musical, Drama,Family,Musical, Family, Adventure,Drama,Romance"
Nevena Kokanova,1938,2000,"actress,director","tt0166784,tt0166894,tt0173374,tt0308627",6.700214427654177,nm0463684,"Adventure, Crime, Comedy, Drama,Romance,War, Crime,Drama,Romance, Drama,Romance, Comedy,Thriller, Crime,Drama, Drama, Drama,War, Biography,Drama, Adventure,Family, Family, Musical, Crime,Mystery"
Gigi Leung,1976,NA,"actress,soundtrack,producer","tt0113651,tt0215240,tt0261125,tt0367174",5.245456246396488,nm0504942,"Comedy, Drama,Fantasy,Romance, Action,Comedy, Action,Adventure, Action,Romance,Thriller, Drama,Romance, Action,Drama, Action,Fantasy,Sci-Fi, Comedy,Romance, Action,Crime,Drama, Drama, Action,Comedy,Crime, Romance, Comedy,Fantasy, Comedy,Drama,Romance, Family"
Sasha Montenegro,1948,NA,actress,"tt0079480,tt0258123,tt0206564,tt0208422",5.665034334287131,nm0599378,"Crime,Drama,Thriller, Comedy, Comedy,Music, Drama,Romance, Comedy,Drama, Action,Drama, Action,Adventure,Horror, Action,Drama,Horror, Action,Horror,Mystery, Action,Adventure,Crime, Crime,Drama,Mystery, Crime,Drama, Action,Adventure,Drama, Drama, Drama,War, Action,Adventure,Thriller, Action,Comedy,Crime, Comedy,Fantasy, Comedy,Drama,Musical, Comedy,Drama,Romance, Action,Comedy,Drama"
Laura Morante,1956,NA,"actress,writer,director","tt0208990,tt0498120,tt0084813,tt1846612",5.817933562546526,nm0603090,"Thriller, Comedy,Drama,War, Crime,Drama,Thriller, Crime, Comedy, Crime,Mystery,Romance, Biography,Comedy, Horror,Mystery,Thriller, Drama,History, Biography,Drama,Romance, Comedy,Crime, Drama,Romance, Comedy,Drama, Comedy,Crime,Drama, Comedy,Drama,Family, Comedy,Romance, Action,Crime,Drama, Biography,Drama,War, Drama, Drama,War, Comedy,Drama,Romance, Sci-Fi"
Lina Romay,1954,2012,"actress,assistant_director,director","tt0087976,tt0069745,tt0091526,tt0073017",4.727552798234622,nm0739124,"Thriller, Action, Crime, Comedy, Adult,Drama,Horror, Action,Comedy, Horror, Horror,Western, Drama,Horror, Comedy,Crime, Drama,Mystery,Thriller, Comedy,Crime,Drama, Horror,Thriller, Adult,Horror, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama, Crime,Fantasy,Horror, Adult,Crime, Adult,Horror,Thriller, Adventure,Comedy, Comedy,Western, Comedy,Horror, Drama,Sci-Fi,Thriller, Adult,Crime,Drama, Adventure, Action,Adventure, Horror,Mystery,Thriller, Crime,Drama,Romance, Adult,Drama, Crime,Drama,Horror, Action,Crime,Drama, Drama, Action,Adventure,Thriller, Mystery,Thriller, Horror,Mystery,Romance, Action,Sport, Adult, Drama,Thriller, Adult,Comedy, Sci-Fi"
Teryl Rothery,1962,NA,"actress,soundtrack","tt0118480,tt0799862,tt2193021,tt0119630",5.760361778243413,nm0745186,"Thriller, Drama,Family,Romance, Animation,Family, Drama,Romance, Western, Comedy,Drama, Action,Adventure,Animation, Comedy,Drama,Fantasy, Adventure,Animation,Comedy, Crime,Drama,Mystery, Comedy,Romance, Action,Adventure,Drama, Drama, Romance, Comedy,Family,Romance, Animation,Comedy,Family, Animation,Family,Sci-Fi, Biography,Crime,Drama, Animation,Comedy,Sci-Fi, Comedy,Drama,Romance, Comedy,Family, Drama,Thriller, Drama,Family,Fantasy"
