primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Richard Thorpe,1896,1991,"director,writer,actor","tt0043599,tt0045966,tt0044760,tt0015852",5.279306141230444,nm0861703,"Adventure,Drama,Mystery, Adventure,Mystery,Romance, Adventure, Biography,Comedy,Musical, Comedy,Music, Adventure,Comedy,Drama, Crime,Drama,Film-Noir, Adventure,War,Western, Drama,Romance, Western, Comedy,Drama, Crime,Film-Noir,Thriller, Drama,Western, Musical,Romance, Crime,Thriller, Comedy,Romance,War, Comedy,Romance, Adventure,Comedy,Crime, Action,Adventure,Drama, Biography,Drama,Music, Drama,Mystery, Drama,Music,Musical, Biography,Crime,Drama, Action,Adventure,History, Comedy,Musical,Romance, Comedy,Drama,Musical, Adventure,Drama,Romance"
Jake Helgren,1981,NA,"producer,writer,director","tt14321910,tt13454498,tt21410828,tt29244713",4.6905225590961255,nm3401440,"Thriller, Crime,Drama,Thriller, Comedy,Romance, Comedy,Drama,Music, Horror, Romance, Mystery,Thriller, Drama,Romance, Comedy,Drama,Romance, Drama,Horror,Romance, Comedy,Drama,Fantasy, Horror,Thriller"
William Beaudine,1892,1970,"director,assistant_director,writer","tt0036833,tt0034689,tt0036382,tt0035640",5.222624226058114,nm0064415,"Horror,Sci-Fi,Western, Action,Thriller, Comedy,Crime,Family, Adventure,Drama,Western, Comedy, Drama,Romance,War, Action,Comedy, Comedy,Music,Romance, Western, Action,Adventure,Comedy, Action,Adventure,Crime, Action,Drama,Romance, Comedy,Musical,Romance, Action,Comedy,Sport, Family,Western, Drama,Sport, Comedy,Horror,Sci-Fi, Action,Crime,Sci-Fi, Adventure,Western, Drama,Family, Adventure,Family,Western, Action,Drama,Horror, Drama, Comedy,Drama,Romance, Comedy,Family, Family, Adventure,Drama,Family, Action,Drama,Sport"
Giannis Dalianidis,1923,2010,"director,writer,actor","tt0220448,tt0226107,tt0262167,tt0200767",5.545650106266894,nm0197929,"Comedy,Romance, Drama,Musical,Romance, Crime,Drama, Comedy, Drama, Drama,War, Action,Crime,Drama, Comedy,Musical, Comedy,Musical,Romance, Comedy,Drama,Musical, Drama,Romance, Comedy,Drama, Comedy,Crime,Drama"
José María Forqué,1923,1995,"director,writer,producer","tt0052725,tt0050116,tt0051709,tt0053556",5.215150304621506,nm0286578,"Thriller, Animation,Comedy,Musical, Comedy, Drama,History, Horror,Romance,Thriller, Comedy,Drama, Romance,Sci-Fi, Crime,Drama, Adventure,Comedy,Crime, Biography,Drama,War, Action,Adventure,Drama, Drama, Biography,Drama, Adventure,Thriller, Comedy,Musical, Comedy,Fantasy, Drama,Thriller, Drama,Musical"
Rubén Galindo,1938,NA,"director,writer,producer","tt0251938,tt0206564,tt0321048,tt0333955",5.530009393755704,nm0302201,"Comedy, Action,Fantasy,Horror, Adventure,Comedy,Drama, Comedy,Drama, Action,Drama, Action,Adventure,Horror, Drama,Romance, Drama,Family, Action,Drama,Western, Crime,Drama, Action,Crime,Drama, Action,Adventure,Western, Action,Adventure,Drama, Drama, Comedy,Drama,Music, Action,Adventure,Crime, Comedy,Drama,Musical, Comedy,Drama,Romance, Adventure,Comedy,Music"
George Marshall,1891,1975,"director,writer,actor","tt0029902,tt0023312,tt0056085,tt0030194",5.2631594454436215,nm0550892,"Action,Romance,War, Drama,Mystery,Romance, Comedy,War,Western, Adventure, Comedy, Comedy,Romance,Western, Biography,Drama,Romance, Adventure,War,Western, Comedy,Drama, Western, Comedy,War, Comedy,Crime,Drama, Comedy,Mystery,Romance, Action,Drama,Musical, Comedy,Thriller, Comedy,Romance, Comedy,Horror,Musical, Action,Western, Action,Drama,Romance, Comedy,Musical,Romance, Action,Adventure,Mystery, Comedy,Musical,Western"
Mario Monicelli,1915,2010,"writer,director,assistant_director","tt0129794,tt0052216,tt0090055,tt0056945",6.088633608229287,nm0598102,"Comedy,Fantasy,Romance, Comedy,Drama,War, Adventure,Comedy,History, Comedy, Drama,History, Comedy,Crime, Comedy,Drama, Documentary,War, Documentary, Comedy,War, Comedy,Crime,Drama, Action,Adventure,Comedy, Biography,Drama,Music, Drama, Adventure,Fantasy,History, Comedy,History, Comedy,Drama,Romance, Action,Comedy,Drama"
Fred Olen Ray,1954,NA,"director,producer,writer","tt3998256,tt2136759,tt3210376,tt5344794",4.6158523385670716,nm0676248,"Thriller, Action,Thriller, Action, Crime,Drama,Thriller, Comedy, Adventure,Fantasy,Romance, Horror, Action,Sci-Fi, Action,Drama,Sci-Fi, Comedy,Drama, Comedy,Sci-Fi, Drama,Mystery,Thriller, Family,Romance, Horror,Thriller, Action,Drama,Fantasy, Action,Adventure,Comedy, Animation,Comedy,Fantasy, Comedy,Drama,Family, Action,Adventure,Drama, Romance, Drama,Horror,Mystery, Fantasy,Horror, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Horror, Action,Documentary, Comedy,Family,Fantasy, Drama,Family,Romance, Action,Comedy,Sci-Fi, Action,Horror,Sci-Fi, Comedy,Horror,Sci-Fi, Action,Thriller,War, Drama,Romance,Thriller, Action,Drama, Drama,Fantasy,Horror, Drama,Western, Horror,Sci-Fi, Adventure,Comedy,Fantasy, Comedy,Romance, Action,Sci-Fi,Thriller, Mystery,Romance, Comedy,Horror,Mystery, Drama, Comedy,Family,Romance, Mystery,Thriller, Comedy,Fantasy, Comedy,Fantasy,Sci-Fi, Action,Crime, Comedy,Drama,Romance, Comedy,Family, Drama,Thriller, Drama,Horror,Romance"
Steven Hilliard Stern,1937,2018,"director,writer,producer","tt0079832,tt0068995,tt0046593,tt0066803",5.222654382415474,nm0827854,"Thriller, Crime,Drama,Thriller, Romance,Western, Comedy,Family,Fantasy, Comedy, Drama,Sport, Comedy,Family,Sci-Fi, Comedy,Romance,Western, Comedy,Drama,Sport, Mystery,Sci-Fi,Thriller, Comedy,Crime, Crime,Horror,Thriller, Drama,Romance, Western, Action,Drama, Crime,Drama,Romance, Comedy,Drama, Drama,Mystery,Thriller, Action,Adventure,Comedy, Action,Crime,Drama, Comedy,Romance, Crime,Drama, Drama, Biography,Drama,Sport, Action,Drama,Thriller, Drama,Thriller, Adventure,Drama,Fantasy"
Poj Arnon,NA,NA,"director,writer,producer","tt2664226,tt0756204,tt1135961,tt1167690",4.577675072358998,nm1547925,"Comedy,Fantasy,Horror, Action, Action,Crime,Drama, Comedy, Horror, Action,Comedy, Comedy,Musical, Drama,Romance, Comedy,Family, Comedy,Horror, Horror,Thriller"
Mohamed Abdelaziz,NA,NA,"director,assistant_director,art_department","tt2210591,tt2241455,tt6229804,tt2255801",5.065160253654359,nm1665905,"Comedy,Romance, Comedy, Drama, Action,Comedy,Crime, Romance, Comedy,Musical,Romance, Comedy,Crime, Comedy,Drama,Musical, Drama,Romance, Comedy,Drama,Romance, Action,Drama, Comedy,Crime,Drama, Drama,Musical"
Lino Brocka,1939,1991,"director,writer,actor","tt0313547,tt0099717,tt0067887,tt0086943",6.385220219082375,nm0110653,"Action,Drama,War, Crime,Drama,Thriller, Drama,Musical,Romance, Horror, Documentary,Drama, Drama,Romance, Action,Drama, Crime,Drama,Horror, Action,Crime,Drama, Drama,Music, Crime,Drama, Drama, Drama,Mystery, Action,Drama,Thriller, Comedy,Drama,Romance, Drama,Musical"
Robert Day,1922,2017,"director,camera_department,writer","tt0057560,tt0068274,tt0054368,tt0054518",5.740333453890308,nm0206560,"Crime,Drama,Thriller, Drama,Horror,Sci-Fi, Adventure, Comedy, Drama,Horror, Action,Adventure, Adventure,Drama,History, Comedy,Crime, Crime,Horror,Thriller, Comedy,War, Drama,Western, Horror,Thriller, Biography,Drama,History, Crime,Drama,Mystery, Action,Crime,Drama, Crime,Drama, Action,Adventure,Drama, Drama, Drama,War, Drama,Mystery, Biography,Drama, Adventure,Fantasy, Action,Drama,Thriller, Crime,Horror,Mystery, Comedy,Crime,Mystery"
Kevin Fair,NA,NA,"director,assistant_director,producer","tt0208988,tt0298814,tt0279600,tt0281373",6.040873417580088,nm0265422,"Drama,Mystery,Romance, Comedy,Drama,Mystery, Comedy,Drama,Family, Comedy,Romance, Crime,Drama,Mystery, Drama, Drama,Mystery, Drama,Horror,Thriller, Romance, Drama,Romance, Comedy,Drama,Romance, Comedy,Drama"
John Badham,1939,NA,"director,producer,actor","tt0076666,tt0091949,tt0086567,tt0094025",5.666342127217801,nm0000824,"Thriller, Crime,Romance,Thriller, Crime,Drama,Thriller, Drama,Sport, Comedy,Family,Sci-Fi, Action,Comedy, Horror,Mystery,Thriller, Action,Drama,Sci-Fi, Biography,Drama,Romance, Comedy,Crime, Drama,Romance, Western, Comedy,Drama, Drama,Mystery,Thriller, Drama,Western, Action,Crime,Drama, Crime,Drama, Drama,Music, Drama, Action,Comedy,Crime, Action,Adventure,Thriller, Comedy,Sport, Drama,Horror,Romance"
Michael Anderson,1920,2018,"director,assistant_director,actor","tt0048960,tt0053455,tt0074812,tt0128648",5.509099512855341,nm0027183,"Action,Drama,War, Drama,Mystery,Romance, Comedy, Adventure,Comedy,Family, Adventure,Fantasy,Romance, Adventure,Comedy,Drama, Mystery, Horror,Mystery,Sci-Fi, Horror,Thriller, Action,Adventure,Comedy, Crime,Drama,Mystery, Action,Drama,Thriller, Adventure,Drama,Horror, Drama,Music,Romance, Adventure,Drama,Romance, Drama,Sci-Fi,Thriller, Crime,Mystery,Thriller, Action,Drama,History, Drama,Family, Biography,Drama,History, Adventure,Drama, Adventure,Crime,Drama, Action,Adventure,Sci-Fi, Drama, Adventure,Family,Fantasy, Drama,Sci-Fi, Drama,Thriller, Drama,History,War"
Tunç Basaran,1938,2019,"director,writer,assistant_director","tt0133991,tt0094748,tt0098573,tt0105137",5.485913226884056,nm0059633,"Adventure, Comedy, Biography,History, Adventure,War, Adventure,Comedy,Western, Drama,Fantasy, Drama,History, Drama,Romance, Western, Adventure,Western, Adventure,History, Adventure,Drama, Action,Adventure,Comedy, Comedy,Drama,Family, Adventure,Crime,Drama, Crime,Drama, Comedy,Romance, Adventure,Comedy,Crime, Drama, Drama,War, Adventure,Fantasy, Adventure,Family,Fantasy, Comedy,Drama,Musical, Adventure,Drama,Romance"
Burt Kennedy,1922,2001,"director,writer,producer","tt0062472,tt0055666,tt0070825,tt0094188",5.375728942791046,nm0447944,"Crime,Drama,Thriller, Action,Adventure,Biography, Action,Comedy,Sci-Fi, Comedy,Romance,Western, Action,Romance,Western, Action,Drama, Western, Drama,Western, Action,Drama,Western, Horror,Thriller, Action,Adventure,Comedy, Action,Comedy,Romance, Crime,Drama, Action,Comedy,Thriller, Crime,Drama,Western, Action,Comedy,Drama, Drama,Thriller, Comedy,Western"
Károly Makk,1925,2017,"director,writer,miscellaneous","tt0067814,tt0129111,tt0083872,tt0051753",5.822770950942341,nm0538652,"Biography,Drama,History, War, Comedy,Romance, Drama,Music, Comedy, Drama, Drama,Mystery, Drama,History, Biography,Drama,Romance, Comedy,Drama, Drama,Romance, Comedy,Drama,Romance"
Jim Wynorski,1950,NA,"director,writer,producer","tt0089503,tt0090837,tt0168785,tt1137455",4.489223926373177,nm0691061,"Thriller, Action,Comedy,Fantasy, Action,Thriller, Comedy,Fantasy,Horror, Crime,Drama,Thriller, Action, Comedy,Crime,Horror, Comedy, Horror, Horror,Romance,Thriller, Comedy,Drama, Western, Comedy,Sci-Fi, Horror,Sci-Fi,Thriller, Action,Adventure,Comedy, Crime,Thriller, Action,Horror, Action,Adventure,Drama, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Horror, Comedy,Family,Fantasy, Fantasy,Horror,Thriller, Action,Horror,Sci-Fi, Comedy,Horror,Sci-Fi, Action,Comedy,Family, Action,Adventure, Action,Drama, Horror,Sci-Fi, Adventure,Comedy,Fantasy, Comedy,Thriller, Action,Crime,Drama, Action,Adventure,Sci-Fi, Comedy,Horror,Mystery, Action,Comedy,Crime, Adventure,Horror,Sci-Fi, Comedy,Fantasy,Sci-Fi, Adventure,Family,Fantasy, Family, Comedy,Family, Sci-Fi"
Volker Schlöndorff,1939,NA,"director,writer,producer","tt0078875,tt0060574,tt2171815,tt3129564",5.796758328241083,nm0772522,"Crime,Drama, Crime,Drama,Mystery, Crime, Drama, Drama,War, Drama,Thriller,War, Drama,Romance,Sci-Fi, Documentary,Music, Drama,History, Drama,History,Romance, Drama,Romance, Documentary, Drama,History,War"
Anne Wheeler,1946,NA,"director,producer,writer","tt5421602,tt0096999,tt9012876,tt2378513",5.477982425661962,nm0923768,"Thriller, Romance,Western, Action,Family, Comedy, Drama,History, Adventure,Comedy,Drama, Drama,Romance, Comedy,Drama, Drama,Family, Comedy,Romance, Drama, Drama,War, Romance, Biography,Drama, Comedy,Drama,Romance, Drama,Thriller, Comedy,Western, Drama,Music,Romance, Adventure,Crime,Family"
Monty Tiwa,1976,NA,"writer,director,soundtrack","tt6426714,tt11912692,tt4291436,tt5587488",6.04762003382323,nm1295189,"Drama,Musical,Romance, Comedy, Drama, Horror, Drama,Romance, Comedy,Drama, Comedy,Family, Comedy,Drama,Romance, Adventure,Horror, Comedy,Drama,Fantasy, Drama,Family, Comedy,Horror, Comedy,Musical,War"
Jean-Luc Godard,1930,2022,"director,writer,editor","tt0056663,tt0058898,tt0059592,tt0057869",5.784465461670363,nm0000419,"Comedy,Drama,War, Comedy,Drama,Sci-Fi, Comedy, Drama,Fantasy, Drama,Mystery,Sci-Fi, Adventure,Comedy,Drama, Comedy,Crime, Documentary,Drama, Comedy,Drama, Drama,Romance, Documentary, Crime,Drama,Romance, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Drama, Drama,War, Comedy,Drama,Music, Documentary,Music, Drama,Music,Musical, Crime,Drama,Music, Comedy,Drama,Romance, Documentary,Drama,War, Comedy,Crime,Mystery"
Barry Levinson,1942,NA,"producer,writer,director","tt1933667,tt0101516,tt0095953,tt0120885",5.822141031519772,nm0001469,"Comedy,Music,War, Crime,Drama,Thriller, Action,Mystery,Sci-Fi, Comedy, Drama,Sport, Biography,Comedy,Drama, Adventure,Comedy,Drama, Comedy,Drama, Documentary, Comedy,Crime,Drama, Horror,Sci-Fi,Thriller, Adventure,Fantasy,Mystery, Biography,Drama,History, Drama, Comedy,Drama,Music, Biography,Drama, Biography,Crime,Drama, Comedy,Drama,Romance, Drama,Thriller"
Ken Russell,1927,2011,"director,writer,actor","tt0066993,tt0080360,tt0066858,tt0073812",5.921689008198669,nm0001692,"Action,Thriller, Crime,Drama,Thriller, Biography,Comedy,Music, Horror, Biography,Comedy,Drama, Drama,Romance,Thriller, Biography, Drama,Romance, Comedy,Drama, Drama,Fantasy,Horror, Horror,Sci-Fi,Thriller, Biography,Drama,Sci-Fi, Biography,Drama,History, Biography,Drama,Music, Drama, Documentary,Music, Biography,Drama, Drama,Music,Musical, Action,Drama,Romance, Comedy,Musical,Romance, Drama,Fantasy,Musical, Adventure,Comedy,Musical, Drama,Musical, Comedy,Horror"
David Winning,NA,NA,"director,miscellaneous,actor","tt0103352,tt5197820,tt0120389,tt0374455",5.403941916976247,nm0003941,"Thriller, Drama,Mystery,Romance, Crime,Drama,Thriller, Family,Fantasy, Mystery, Comedy,Drama,Fantasy, Family,Romance, Comedy,Crime,Drama, Comedy,Drama,Family, Crime,Drama, Action,Adventure,Family, Romance, Action,Drama,Thriller, Action,Comedy,Thriller, Action,Comedy,Drama, Drama,Family,Romance, Action,Horror,Sci-Fi, Drama,Romance, Drama,Family, Comedy,Romance, Drama, Comedy,Drama,Music, Comedy,Family,Romance, Mystery,Thriller, Comedy,Drama,Romance, Family, Drama,Thriller, Sci-Fi"
Roberta Findlay,1943,NA,"camera_department,cinematographer,director","tt0122897,tt0197642,tt0061060,tt0122952",5.057563748834573,nm0011897,"Adult,Crime,Drama, Horror, Adult,Biography, Adult,Drama, Horror,Thriller, Adult,Horror, Drama, Fantasy,Horror, Crime,Horror, Adult, Action,Crime,Horror, Adult,Drama,Romance, Comedy,Horror, Adult,Comedy, Adult,Drama,Fantasy"
Joyce Bernal,NA,NA,"director,production_manager,editor","tt3860092,tt2995148,tt1465495,tt0496693",5.78521397421167,nm0076081,"Action, Comedy, Comedy,Fantasy,Music, Action,Comedy, Horror,Mystery, Drama,Romance, Comedy,Drama, Action,Comedy,Romance, Comedy,Romance, Drama, Romance, Comedy,Musical, Comedy,Fantasy, Comedy,Musical,Romance, Action,Drama,Thriller, Comedy,Drama,Musical, Comedy,Drama,Romance, Comedy,Horror"
Alfredo B. Crevenna,1914,1996,"director,writer,actor","tt0041720,tt0047397,tt0047251,tt0132395",5.920024788628885,nm0187671,"Fantasy,Sci-Fi, Comedy, Action,Comedy, Action,Drama,Mystery, Drama,Horror, Action,Drama,Sci-Fi, Comedy,Drama, Horror,Thriller, Action,Drama,Fantasy, Action,Adventure,Comedy, Action,Adventure,Crime, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Drama,Mystery, Drama,Horror,Mystery, Action,Drama,Thriller, Adventure, Drama,Family,Romance, Adventure,Drama,War, Comedy,Music, Action,Crime,Fantasy, Horror,Mystery,Thriller, Comedy,Horror,Thriller, Horror,Mystery,Western, Adventure,Fantasy,Horror, Drama,Romance, Crime,Drama,Romance, Action,Adventure,Horror, Action,Drama, Drama,Family, Horror,Sci-Fi, Crime,Drama,Horror, Adventure,Drama, Action,Crime,Drama, Drama,Music, Action,Adventure,Sci-Fi, Comedy,Romance, Drama, Action,Adventure,Western, Comedy,Horror,Mystery, Fantasy,Horror,Sci-Fi, Comedy,Musical, Comedy,Fantasy,Sci-Fi, Comedy,Drama,Romance"
K.S. Ravikumar,1958,NA,"actor,director,writer","tt0479651,tt0213969,tt2621382,tt0442781",5.945487838380982,nm0433893,"Action, Crime, Comedy, Action,Comedy, Drama,Romance, Action,Drama, Comedy,Drama, Action,Romance, Action,Adventure,Drama, Drama, Action,Comedy,Crime, Action,Drama,Thriller, Comedy,Drama,Romance, Action,Comedy,Drama"
Robert Altman,1925,2006,"director,producer,writer","tt0073440,tt0105151,tt0280707,tt0108122",5.8914434906468625,nm0000265,"Comedy,Drama,War, Comedy,Drama,Mystery, Comedy, Adventure,Comedy,Family, Biography,Comedy,Drama, Sci-Fi,Thriller, Drama,Mystery,Sci-Fi, Comedy,Drama, Drama,Mystery,Thriller, Comedy,Crime,Drama, Crime,Drama, Crime,Drama,Mystery, Drama,Horror,Mystery, Comedy,Musical,Romance, Comedy,Crime,Fantasy, Drama,Music,Romance, Crime,Drama,War, Crime,Mystery,Thriller, Crime,Drama,Romance, Drama,Western, Comedy,Drama,Western, Comedy,Romance, Biography,Documentary, Drama, Drama,War, Comedy,Drama,Music, Biography,Drama, Crime,Drama,Music, Comedy,Drama,Romance, Drama,Thriller"
E.V.V. Satyanarayana,1956,2011,"writer,director,producer","tt0250180,tt1606217,tt3449978,tt0282554",6.070207411230768,nm0004466,"Action, Comedy, Action,Comedy, Comedy,Drama, Action,Drama, Drama,Romance, Comedy,Thriller, Comedy,Romance, Action,Romance, Drama, Action,Comedy,Crime, Romance, Comedy,Drama,Romance, Family, Comedy,Family, Action,Comedy,Drama"
Edward L. Cahn,1899,1963,"director,editor,producer","tt0044155,tt0039212,tt0051226,tt0037038",4.730295525900081,nm0128715,"Crime,Drama,Thriller, Romance,Western, Comedy,Horror,Sci-Fi, Horror,Mystery, Crime,Drama,Film-Noir, Western, Action,Drama, Drama,Western, Horror,Sci-Fi, Horror,Sci-Fi,Thriller, Crime,Thriller, Crime,Drama, Action,Adventure,Crime, Crime,Drama,Mystery, Crime,Fantasy,Horror, Drama,War, Drama, Action,Adventure,Fantasy, Adventure,Horror,Sci-Fi, Family,Fantasy,Horror, Adventure,Family, Comedy,Drama,Musical, Crime,Horror,Sci-Fi, Crime,Mystery"
Luigi Comencini,1916,2007,"writer,director,actor","tt0080700,tt0083725,tt0046159,tt0054413",5.74054876095183,nm0173728,"Comedy,Drama,War, Drama,Musical,Romance, Comedy, Drama,Sport, Comedy,Crime, Comedy,Drama, Drama,Romance, Drama,Family, Comedy,Crime,Drama, Biography,Comedy,History, Crime,Drama, Comedy,Romance, Drama, Comedy,Drama,Romance, Drama,Thriller, Comedy,Crime,Mystery"
Ertem Göreç,1931,2021,"director,editor,assistant_director","tt2120848,tt0151886,tt8841748,tt0279168",5.395071788282753,nm0351411,"Adventure,Drama,Western, Adventure, Comedy, Drama,Fantasy,Romance, Crime,Horror,Thriller, Drama,Romance, Adventure,Comedy,Fantasy, Adventure,Drama, Crime,Thriller, Fantasy, Action,Crime,Drama, Crime,Drama, Action,Adventure,Drama, Drama, Drama,War, Romance, Adventure,Fantasy, Adventure,Family,Fantasy, Family, Adventure,Crime, Adventure,Drama,Romance"
Glenn Jordan,1936,NA,"director,producer,actor","tt0073992,tt0363319,tt0375390,tt0106356",5.76327634976432,nm0429958,"Thriller, Drama,Family,Romance, Biography,Comedy,Drama, Drama,Horror, Drama,History, Crime,Drama,Romance, Drama,Romance, Comedy,Drama, Drama,Family, Horror,Thriller, Crime,Drama, Drama, Biography,Drama, Comedy,Drama,Romance, Adventure,Comedy, Adventure,Drama,Family"
Umberto Lenzi,1931,2017,"writer,director,actor","tt0061045,tt0075152,tt0075720,tt0093090",5.268316030322254,nm0502391,"Adventure,Horror,Romance, Action,Drama,War, Crime,Drama,Thriller, Action, Action,War, Comedy, Horror, Horror,Mystery, Action,Sci-Fi, Western, Action,History, Horror,Sci-Fi,Thriller, Horror,Thriller, Crime,Thriller, Crime,Drama, Action,Adventure,Drama, Action,Crime,Thriller, Action,Comedy,Thriller, Adventure,Comedy, Crime,Horror,Mystery, Adventure, Adventure,Crime,Thriller, Drama,Romance,Thriller, Action,Adventure, Horror,Mystery,Thriller, Drama,History, Action,Drama, Adventure,Horror, Adventure,Mystery,War, Crime,Drama,Horror, Adventure,Drama, Action,Crime,Drama, Comedy,Romance, Drama,War"
